"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id"
8,0,-1,0,1,51.467,0.967,116.47,6.373,-7.34717,69.6363,68.80916,98.17278,-0.78045,-27.48504,-39.6025,-3.91611,182.90726,148.1113,-133.098,241.639,-23.03,309.442,128.412,250.095,2.47148,318.78903,45.14499,-6.18492,99.4504,9.096,899,209,9,17,7932
7,1,0,0,0,84.6,1,154,5.635,-19.37763,66.78405,45.10901,82.88802,-3.79629,-32.09906,-24.50119,-80.5671,111.84797,126.61589,-136.10491,272.85716,-22.37387,332.15794,127.6189,277.26124,-159.51512,191.59069,54.09883,-23.97854,84.01938,8.493,899,39,1,25,7933
7,1,0,0,1,87,1.13,227,5.567,-22.54011,59.44136,67.71661,92.88095,-4.56357,-26.71156,-38.53334,-92.3364,160.34594,112.21042,-143.59485,253.58298,-10.45992,317.54271,130.16929,283.51643,-185.55875,257.66554,40.18831,-18.54493,93.69599,8.493,899,250,14,25,7934
9,5,-2,1,0,82.7,0.93,178,4.533,14.06787,46.61595,59.87505,77.17495,4.30691,-25.27897,-28.33115,51.74962,134.92135,74.72732,-99.55424,288.16053,37.64957,298.42203,146.20212,238.94387,114.26767,226.33756,36.98003,13.27153,77.61081,9.067,900,258,25,22,7935
8,3,1,0,1,76.9,1.47,180,5.462,5.38083,46.99061,85.91439,98.07321,-7.41724,-15.59427,-40.00758,1.94058,223.38697,96.72781,-130.48938,261.84224,-12.41286,309.39203,135.84088,271.00958,-14.73684,377.39894,29.70892,2.90601,97.80061,9.067,900,252,12,22,7936
7,4,4,0,0,84.192,0.833,192.107,4.472,-29.12266,47.95588,51.52958,76.17869,1.92262,-25.59285,-27.40009,-87.14568,113.32619,76.57473,-136.963,257.849,-27.706,301.556,111.282,240.683,-176.46865,190.03797,39.17853,-29.0379,77.61982,7.234,901,301,6,18,7937
8,4,4,0,1,62.712,1.034,183.362,4.672,-8.6852,41.3677,85.05889,94.98281,1.71784,-18.26229,-33.64504,-1.16646,218.69143,69.90712,NA,NA,NA,NA,NA,NA,17.92811,374.1792,26.0139,-6.11223,96.35516,7.234,901,237,6,18,7938
8,3,-2,0,1,80.2,1.26,168,4.337,9.6711,34.43238,92.51111,99.18379,-7.38573,-14.54555,-33.33381,15.06042,223.16425,57.89734,-145.08503,248.09023,-23.08004,320.97962,129.64509,284.88921,12.24644,381.31626,20.23497,5.46559,101.61976,8.277,902,149,20,9,7939
9,2,1,0,1,75,1.43,173,5.066,14.02642,50.72587,74.25887,91.01777,7.8853,-23.68842,-34.04793,64.20644,182.44771,91.79998,-128.87757,260.09525,13.77834,328.5588,147.98036,246.58493,140.24564,302.95318,34.87613,11.58593,93.89514,8.257,903,345,10,9,7940
8,6,6,0,0,91.4,1.5,111,6,-2.67694,74.04821,63.28333,97.44272,5.38382,-40.04872,-51.19488,0.07995,138.09005,137.19802,-127.23915,273.61412,31.13082,313.62883,149.44726,253.34762,4.11528,235.83111,48.65789,-3.41923,94.90081,8.487,903,252,12,9,7941
7,0,0,0,1,86.7,1.07,214,5.533,-6.95484,62.15347,54.57378,83.00435,-7.32661,-29.56807,-25.0728,-41.78969,146.54505,116.36523,-134.18839,245.18968,-21.86539,299.32815,101.55859,264.48157,-83.12861,258.93969,49.96018,-7.53483,84.20602,8.487,903,193,10,9,7942
8,6,1,0,1,69.192,2.835,216.272,4.671,-4.9367,43.00474,86.79736,96.99258,1.71784,-18.26229,-33.64504,0.0209,223.70397,74.15246,-130.498,284.38,21.143,325.335,146.38,251.089,12.00378,392.96143,26.4527,-3.50258,98.32749,9.178,904,214,13,20,7943
8,6,4,0,1,NA,1.47,267,4.565,0.41968,42.46595,68.7794,80.83402,-6.50761,-20.10797,-26.13043,-11.27604,168.67948,71.64357,-138.43435,247.51232,-21.40277,302.69236,119.47517,279.86687,-35.2917,295.67965,32.9848,0.08483,81.13307,9.12,904,123,13,20,7944
7,0,0,0,1,84.2,1,187,6.567,-23.4292,71.8918,64.05378,99.09714,10.90146,-29.70276,-37.40899,-69.07532,170.13721,155.45099,-115.10881,281.14437,10.34764,309.85968,130.64397,257.80696,-126.68559,294.33085,46.92959,-20.50088,100.96681,9.12,904,523,25,20,7945
8,0,-1,1,0,93,0.86,183,4.6,-1.54897,38.6459,70.94994,80.80717,4.5555,-14.24578,-34.68774,4.49082,163.16931,68.80945,-112.11644,281.17762,31.08342,331.30415,142.25174,239.88986,14.36881,279.4873,32.1459,-1.51873,78.52197,9.12,904,240,4,20,7946
8,0,0,0,1,89.6,0.67,228,5.634,7.12493,54.11479,68.94806,87.93754,-6.4849,-23.61068,-29.82509,10.81303,184.29594,102.98777,-138.73799,218.16415,-23.70711,283.76467,120.62099,241.98832,6.24521,322.68978,38.48887,5.89752,88.93138,9.12,904,240,4,20,7947
9,8,2,0,1,81.3,1.3,186,2.965,31.85311,31.09321,98.06859,107.69798,5.43154,-21.86862,-37.48374,70.84434,172.3891,36.49991,-131.00584,254.7167,-19.98788,307.64918,119.02642,275.2259,136.85324,304.12024,17.50521,17.45099,109.95866,9.12,904,238,24,20,7948
9,5,0,0,1,NA,1.268,267.126,6.173,8.22263,68.91071,61.49465,92.7248,-0.67352,-27.31559,-35.17692,43.17155,166.48695,138.56681,NA,NA,NA,NA,NA,NA,89.40154,287.80787,47.93341,7.33995,94.48238,8.64,905,407,18,12,7949
7,3,-1,0,1,87.8,0.83,183,5.001,-19.76356,56.14342,60.49213,84.86448,-7.14416,-28.73092,-29.28315,-79.42666,144.62435,95.99756,-127.62283,247.15418,-3.45284,310.10526,118.82051,277.21532,-159.43808,242.63029,40.24957,-18.42796,89.14543,9.597,906,265,25,1,7950
8,3,0,0,1,88,1.03,222,5.133,-3.61786,49.10507,70.11609,85.67767,8.74768,-21.64914,-30.95862,6.54574,178.60464,90.0149,-139.59225,258.3277,-9.4014,318.99022,129.00784,255.79717,32.62591,307.8116,35.15344,-2.85327,86.83807,8.536,907,250,14,13,7951
9,8,-2,0,1,87.2,0.97,202,5.133,23.06261,53.76131,68.21539,89.8638,1.0496,-27.41437,-37.47754,81.43383,157.26471,94.09842,-143.21281,257.15119,-4.75309,310.15355,131.87078,229.66475,170.8019,249.13048,36.03688,18.89379,90.31056,8.866,907,143,12,13,7952
7,9,-1,0,1,80.3,1.47,146,4.898,-34.10636,49.37803,54.66087,81.17416,3.94894,-22.27206,-25.10214,-107.02811,133.67465,88.32045,-145.43856,265.82012,-21.00285,328.79124,120.57694,271.17759,-204.64282,225.98347,38.31029,-32.34141,83.32271,8.866,907,488,1,13,7953
8,4,2,0,1,96.5,1,221,5.429,-20.68336,48.7367,73.61315,90.67504,8.82419,-16.7287,-37.83898,-54.69344,183.60546,98.8021,-139.01191,267.80743,-24.75665,323.95328,119.44795,299.26866,-95.17915,314.78697,35.62068,-15.56236,89.44117,8.866,907,529,23,13,7954
9,2,0,0,0,97,1.27,167,4.9,3.10617,50.32867,52.29901,72.64854,4.24687,-23.59722,-20.59158,20.88647,136.50737,88.98294,-115.89041,286.33649,21.7143,311.91278,136.62556,259.3667,49.03843,244.9766,44.82231,3.95594,75.0444,8.866,907,529,23,13,7955
8,7,-1,0,1,73.9,1.43,156,5.833,-0.15382,51.82358,84.25617,98.9182,2.64998,-16.62221,-39.61281,6.59033,227.81331,112.03455,-128.99551,268.88022,16.35977,325.90396,126.31114,239.68471,17.88959,387.97523,35.20613,0.54167,99.97416,8.67,908,185,15,21,7956
9,2,0,0,1,73.5,1.27,171,3.432,39.80264,29.12609,80.45522,94.3696,-2.62521,-16.7419,-28.93928,93.5551,160.96851,40.53215,-139.26248,256.87437,-10.42807,333.16526,134.59773,265.24144,177.91568,279.1451,19.51218,26.0975,96.83849,8.67,908,407,18,21,7957
7,2,2,0,1,89.6,1.03,135,5.466,-23.68404,59.31965,58.08728,86.33589,-3.20235,-27.79565,-34.06794,-90.82915,134.22267,111.37231,-96.84269,275.41979,23.38546,313.34486,140.04442,235.54416,-176.80092,223.55747,44.5974,-24.22219,88.41679,8.67,908,499,15,21,7958
8,7,1,0,1,90.8,0.97,185,6.333,14.02051,67.13476,73.7739,100.72854,-12.40466,-25.80489,-49.772,26.91325,178.88689,142.12426,-124.19102,285.84191,22.36084,311.30162,136.96494,256.53448,46.74104,304.80095,43.51111,11.07169,99.54944,9.18,909,272,10,17,7959
8,8,0,0,1,88.5,1.03,180,4.633,-20.09596,40.75682,73.77433,86.64651,14.34571,-17.87044,-27.99283,-36.29929,181.60165,70.49504,-143.61276,260.63113,-13.33117,313.92401,126.1965,257.17469,-48.3819,317.84564,29.57441,-15.07165,86.98649,9.18,909,237,9,17,7960
8,5,-2,0,0,89.3,0.97,186,4.732,-2.05354,45.41198,62.75926,77.49316,4.10592,-21.0941,-26.63925,2.73887,154.34662,77.73302,-134.80483,255.16999,-15.23871,298.13575,142.03987,249.28792,14.7233,271.66882,36.35296,-2.71444,76.78979,9.18,909,432,9,17,7961
8,0,0,0,1,91.7,1.23,158,5.768,-4.84976,56.0668,79.3392,97.27135,-3.2203,-22.15697,-40.80393,-26.78134,205.57547,113.75003,-139.90799,255.50922,-20.83314,317.97974,119.14411,271.38603,-66.68973,346.69108,35.53511,-3.65218,99.29601,9.361,910,486,14,23,7962
8,3,1,0,1,68.5,3.23,168,4,-4.39021,33.76447,98.72757,104.43393,9.85297,-16.19139,-35.46758,3.54309,226.40121,53.81258,-122.82608,277.71321,22.26091,318.17656,131.3112,273.22027,23.9753,387.01556,18.45408,-2.0496,107.848,9.361,910,246,6,23,7963
7,5,2,0,1,70,1.23,165,3.733,-22.26489,31.77301,79.25519,88.24191,0.23172,-17.55198,-24.97342,-58.56234,173.71302,45.91065,-148.70518,255.69859,-13.48493,320.3843,112.39505,260.36091,-121.65536,302.81425,22.13916,-16.16504,89.61236,9.361,910,384,15,23,7964
7,1,1,0,1,85.2,0.83,189,3.133,-24.63252,28.78066,79.4649,88.03271,-5.57144,-22.0868,-30.1816,-57.7527,135.93144,32.49375,-133.2417,251.63753,-32.23886,318.4012,107.63388,286.50354,-121.63667,236.10449,19.24513,-17.8515,88.34438,9.361,910,265,25,23,7965
7,1,0,0,1,NA,1.635,208.235,5.739,-16.62445,58.69682,78.32502,99.27989,0.87501,-22.30041,-39.17032,-75.3413,205.32254,113.69407,NA,NA,NA,NA,NA,NA,-164.3248,342.76635,36.2466,-11.68811,100.9729,9.271,910,347,8,23,7966
9,8,-4,0,0,NA,1.201,211.312,6.339,13.67242,75.31028,54.20364,93.79023,0.29908,-32.86741,-39.3539,44.50602,135.40277,150.73867,NA,NA,NA,NA,NA,NA,82.82249,237.06242,53.38767,13.78393,95.06187,9.271,910,66,2,23,7967
7,8,-5,0,1,87.039,0.867,177.901,4.071,-21.14994,39.41773,59.89795,74.75856,2.15067,-23.92791,-25.78911,-56.3519,140.4344,59.68815,-149.255,256.152,-14.888,322.234,134.122,268.607,-108.65709,249.41887,32.09383,-19.30445,75.91481,9.271,910,445,18,23,7968
9,7,2,1,0,88.3,1.24,201,3.066,25.2342,28.0053,71.2087,80.57134,2.99845,-21.19754,-26.63862,58.22324,125.18125,32.7387,-117.36943,279.19448,26.23599,323.64387,145.62469,248.82315,123.36796,215.67065,19.44317,19.97326,81.6751,9.432,910,280,14,23,7969
7,3,0,0,1,88,1.1,202,2.667,-30.21396,21.98169,94.48694,101.6064,2.24811,-16.40098,-29.05257,-58.75282,161.83738,24.70788,-135.45404,276.99678,17.59248,328.87668,155.01725,259.89006,-116.57777,288.12089,12.43556,-18.18437,103.41177,9.432,910,193,20,23,7970
8,6,0,0,1,91.3,1.17,220,6.666,0.86983,73.66873,54.26054,91.49888,4.49525,-28.94225,-26.72525,17.3766,157.91536,165.08641,-134.95422,274.36307,28.49221,331.39819,155.77642,265.60093,46.97682,283.49093,54.61409,0.7152,94.50179,9.432,910,479,8,23,7971
8,3,2,0,1,64.9,2.67,201,4.1,-14.59004,34.72755,83.60459,91.69842,9.88373,-16.92266,-22.26224,-25.41233,206.07908,55.11936,-133.61967,277.63241,28.89956,323.38476,152.2533,263.15022,-31.45787,366.37462,23.27727,-10.04309,93.13748,9.432,910,479,8,23,7972
8,7,-2,0,1,84.5,1.33,172,5.667,13.11641,52.19138,80.13915,96.53115,-8.16836,-18.27192,-38.45261,29.94338,212.45453,108.00503,-145.53556,263.84383,-24.99956,312.77699,103.24929,275.86008,47.78736,362.7856,33.82228,9.66975,97.58181,9.432,910,459,25,23,7973
8,1,-4,0,1,78.7,1.1,186,5.4,13.75203,46.55633,74.37191,88.81323,-3.56382,-10.17734,-13.68394,33.48297,207.67317,97.52212,-152.98177,265.2784,-16.85605,322.86309,131.10899,271.73878,51.07736,355.98615,33.6787,11.06076,95.80548,9.432,910,514,26,23,7974
9,4,0,0,0,85.8,1.24,156,6.666,34.49024,82.94671,45.30605,100.61,-23.06454,-40.87706,-37.05497,86.63994,99.9914,169.67097,-144.13572,270.383,-12.83602,327.59501,126.07564,252.02308,160.83541,167.5332,55.19878,38.32311,100.64977,8.978,911,275,19,29,7975
9,4,-1,0,1,90.3,1.1,183,5.1,12.15568,53.5186,59.04462,80.61184,7.2717,-25.67311,-30.46123,55.26362,139.66712,95.46057,-124.63558,267.46806,3.13107,326.62844,154.4468,282.35653,119.757,235.58432,43.01831,12.48214,81.80429,8.978,911,411,12,29,7976
7,8,2,0,0,73.6,1.17,130,4.633,-19.72879,50.80149,42.62708,69.18876,1.19253,-27.56543,-19.81192,-61.78947,99.66591,82.51389,-161.14292,244.14135,-19.37795,324.55098,138.0942,263.29257,-125.13492,171.82853,48.76576,-24.11628,69.19517,8.978,911,180,2,29,7977
8,9,0,-1,0,60.8,2.47,181,6.566,0.06412,57.29804,76.44523,95.53504,-7.69362,-19.97025,-43.37464,-18.38861,192.48139,120.71104,-79.86917,233.82611,18.33127,259.71422,134.23355,235.15384,-54.09836,324.90839,38.37137,-0.472,94.87539,8.978,911,149,15,29,7978
8,1,1,0,0,88.8,1.13,201,2.5,1.97858,20.95605,107.9631,109.99591,-6.56669,-18.34444,-34.55914,-1.79846,166.26894,21.50215,-112.33206,263.72206,14.32931,330.92352,143.4814,267.11633,-9.78852,302.69418,11.86251,1.4544,111.26012,8.978,911,240,4,29,7979
7,5,2,0,1,NA,0.53,244,6.8,-20.88631,73.2109,44.6184,88.24328,-3.17764,-31.71842,-29.27315,-92.48657,104.15615,153.03195,-142.29267,235.24865,-24.55668,311.06534,125.79664,272.36428,-181.81745,172.82598,56.67811,-25.34587,90.35366,8.978,911,462,24,29,7980
7,0,-1,0,1,77.3,1.23,157,5.199,-22.40224,48.32978,71.49297,89.15645,4.30689,-19.78072,-32.96262,-68.97937,181.15325,91.94113,-114.89754,280.35199,21.47629,322.63941,132.42624,249.80845,-131.04795,309.01236,34.32448,-17.31372,91.55016,8.978,911,193,10,29,7981
8,6,-7,0,1,66.8,1.17,152,6.201,-5.6595,63.21965,75.26588,98.45662,11.20757,-23.32198,-42.92908,4.9797,194.0524,134.63288,-125.11263,280.73138,22.20067,329.63992,133.60374,260.34712,31.97182,330.74551,40.80076,-4.23866,98.65812,8.978,911,309,27,29,7982
9,9,0,0,0,NA,1,152.719,5.873,23.44777,64.97898,40.64675,80.15126,-2.71894,-33.20169,-26.41275,72.53712,97.80948,123.56925,NA,NA,NA,NA,NA,NA,135.58517,169.98224,54.03055,29.72045,81.87672,8.369,911,176,27,29,7983
9,1,0,0,0,NA,0.801,223.542,5.839,26.4783,67.57626,42.87006,84.29408,-4.12959,-34.13791,-32.55027,92.63549,99.85993,128.24601,NA,NA,NA,NA,NA,NA,181.9562,167.79505,53.32241,30.59612,86.21569,8.369,911,300,13,29,7984
8,9,-5,0,1,NA,1.201,NA,5.105,-2.05024,49.03664,81.33483,94.99553,2.14869,-18.9338,-36.04022,21.16967,204.01593,88.46982,-121.524,269.625,13.002,321.264,125.237,262.359,68.82131,344.95145,31.10365,-1.77533,96.84265,8.369,911,323,4,29,7985
8,0,-1,0,1,NA,1.135,209.954,6.44,1.5757,67.59724,68.56032,96.29324,-0.78045,-27.48504,-39.6025,22.29946,184.42796,142.34874,-114.194,243.133,26.562,284.45,129.995,226.032,51.39686,318.97456,44.51318,1.13486,97.83941,8.369,911,550,3,29,7986
9,4,-2,0,1,NA,1.6,284,3.6,25.16059,35.66812,82.77466,93.57839,6.92116,-22.87193,-36.42392,73.06066,161.15939,47.77497,-113.66771,263.52703,21.95092,310.48088,124.01324,235.90154,154.37452,266.11146,22.13432,17.93535,93.7368,8.297,911,220,21,29,7987
8,4,1,0,1,90.1,0.63,197,6.434,14.7279,55.22583,81.53832,99.5756,-8.13275,-16.48681,-40.91005,37.0917,221.81721,123.10547,-130.33665,259.87403,-16.24733,319.61328,137.89559,273.2581,58.01294,378.09679,34.89984,10.38018,100.29989,8.297,911,309,27,29,7988
9,4,-2,0,1,88.9,0.87,221,5.268,15.7851,55.09432,71.37304,91.53505,6.66607,-26.30232,-36.50211,68.49812,170.86351,100.26482,-135.33841,278.07285,18.591,332.25137,127.64097,255.78164,145.02525,282.26299,38.51059,13.41019,92.03102,9.06,912,220,21,2,7989
7,1,3,0,0,NA,1.101,129.854,6.574,-23.33564,71.95871,42.89241,86.96187,2.90401,-33.94527,-33.02126,-53.40894,110.53099,145.78885,NA,NA,NA,NA,NA,NA,-89.40062,194.27614,55.74394,-28.7359,88.97608,9.278,913,370,27,30,7990
7,3,-2,0,1,88.329,1.235,236.561,3.904,-25.17487,36.66504,72.61306,85.15137,1.05194,-23.00382,-28.87653,-78.15847,153.46855,54.97538,-142.097,257.592,-22.98,329.212,131.48,274.039,-167.95185,246.9738,25.6334,-18.76973,86.48644,9.278,913,159,15,30,7991
9,9,0,0,0,NA,2.169,162.158,5.005,11.5774,57.48166,43.28662,72.88284,0.24871,-27.23986,-21.77466,38.83901,99.43577,98.5382,NA,NA,NA,NA,NA,NA,76.38183,167.00142,51.88265,14.60955,74.62752,9.278,913,328,15,30,7992
7,3,4,0,0,NA,0.967,132.325,6.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.953,913,487,5,30,7993
9,8,8,0,1,54.269,1.802,75.052,5.472,19.58117,61.45722,66.37005,92.54942,-3.71583,-28.50271,-33.30687,80.89258,168.62815,113.47914,-139.554,269.152,-12.687,318.397,122.226,265.325,170.74442,281.21288,41.64379,16.02926,94.29383,8.953,913,66,2,30,7994
7,6,0,0,1,NA,2.103,173.725,5.138,-10.90915,50.89342,75.28279,91.52403,0.83374,-20.80449,-32.52939,-54.76735,195.03999,91.55483,-131.222,245.795,-24.159,320.969,116.3,274.131,-123.67084,332.27476,33.85288,-7.89112,93.1933,8.953,913,474,7,30,7995
9,6,-5,0,1,92.513,1,186.732,3.771,13.12198,36.64536,79.62803,88.63234,0.76008,-19.19507,-28.07595,47.4102,169.14661,52.24802,-125.43,284.014,18.034,312.772,153.048,258.335,112.34558,284.43687,24.68572,9.03218,89.8748,8.953,913,240,14,30,7996
7,6,-1,0,1,74.319,3.436,172.55,4.004,-26.51997,35.83161,84.18413,95.25849,0.39637,-23.31935,-32.11684,-63.27457,192.11923,55.52187,-141.165,263.974,25.261,299.681,134.455,250.574,-117.04895,332.13498,22.25056,-17.48763,96.72425,8.953,913,464,18,30,7997
8,5,1,0,1,73.4,0.6,157,4.766,10.36817,32.00447,87.29409,93.55235,5.64258,-17.96628,-27.32551,37.05326,190.77536,45.82578,-124.05894,276.67219,34.48522,313.82455,154.18947,246.77532,85.29741,332.53023,20.09403,6.54966,95.59781,8.819,913,498,2,30,7998
8,2,0,0,0,92.3,1.17,175,4.566,-6.39852,45.39707,62.757,77.71922,7.78647,-23.84842,-25.01163,-6.13588,151.11705,72.76573,-125.39489,278.91568,27.72802,317.03498,148.19234,245.53966,2.49755,266.71956,35.49659,-6.2812,78.75115,8.819,913,550,3,30,7999
7,1,1,0,1,59.2,1.63,129,3.833,-37.63123,33.59653,60.07606,78.44724,4.44953,-19.91983,-19.57495,-89.83398,129.38473,46.5953,-136.89881,266.38612,14.6089,314.41909,146.80101,243.22908,-172.71545,227.39317,26.14861,-32.30264,78.2884,8.819,913,318,3,30,8000
9,6,2,0,1,NA,1.33,240,5.467,12.96495,57.09064,77.53564,97.15558,10.16262,-26.14433,-36.48414,28.11294,108.69038,76.16042,-139.61792,280.16033,7.163,316.18203,150.79711,255.71952,138.71066,328.40892,36.199,8.92665,99.11922,8.889,913,405,3,30,8001
7,0,1,0,1,80.8,1.83,192,5.435,-15.69562,55.52905,82.6603,100.80949,-11.26141,-25.15122,-44.14552,-80.16548,196.59693,104.34204,-135.19508,263.17711,-23.80004,323.5526,128.83082,274.00171,-176.8403,309.2491,33.84904,-11.0484,100.71021,8.889,913,420,27,30,8002
9,1,2,0,0,84,1,180,5.833,22.47714,67.76995,38.39232,81.06761,-0.59793,-32.34429,-28.50162,82.26332,81.4384,130.73238,-144.04981,275.81062,19.46723,320.09422,143.37701,248.81257,159.69126,134.44246,57.99207,29.11614,86.45876,8.889,913,442,18,30,8003
8,3,4,0,1,NA,NA,NA,2.534,-2.28735,26.17515,103.77314,107.04781,12.15573,-23.36755,-28.40194,4.28772,164.16702,26.08434,-114.32567,276.44715,21.86118,317.92253,139.03687,279.20448,16.63726,303.28907,14.59788,-1.53114,108.51727,8.889,913,509,23,30,8004
9,5,3,0,0,69.7,2.7,126,6.168,-2.80703,72.40843,55.66629,91.37613,14.24266,-33.38352,-44.12757,18.36266,119.38835,142.46537,-145.78052,261.42753,-8.71394,319.95006,133.13048,282.25289,51.27562,204.24387,54.12407,-0.98146,89.65771,8.889,913,548,26,30,8005
7,8,2,0,1,NA,1.37,179,4.865,-22.72778,43.63822,77.00641,91.3829,3.88653,-18.58111,-30.44713,-67.33225,196.27368,79.03264,-117.8491,278.54485,26.82645,298.57743,140.76421,250.50911,-122.52931,338.55404,29.8536,-16.44573,93.14125,8.889,913,256,29,30,8006
9,3,0,0,0,88.5,1.07,214,2.666,33.10259,32.11412,91.02535,102.04271,3.60375,-29.71817,-30.93147,64.35593,146.3727,31.23185,-155.17826,250.94784,-21.9648,317.22956,127.83903,273.7857,133.15145,261.07507,19.42135,19.55798,103.11791,8.889,913,407,18,30,8007
9,5,1,0,0,90,1.1,193,4.401,7.68353,41.9338,63.46608,76.45537,2.80914,-20.97997,-28.64557,29.04496,144.59067,68.45215,-127.98319,255.68237,16.50034,306.71368,107.89775,247.85747,64.87525,250.89654,34.94102,6.95246,75.41722,8.889,913,499,15,30,8008
9,5,3,0,1,87.3,1.13,179,5.066,22.64655,53.78205,50.68165,77.29168,4.5385,-23.80246,-30.80745,86.20024,110.11302,97.21566,-133.5307,283.51192,22.85361,318.19149,146.39635,240.94436,168.94756,183.01121,45.72771,28.49839,79.99167,9.418,914,536,13,28,8009
8,1,-2,0,0,87.1,0.9,156,5.367,-6.79762,51.17932,56.61536,76.62134,4.00233,-23.04417,-26.91756,-14.14343,142.50314,92.57997,-108.24823,267.61287,47.46327,296.50609,141.18937,235.57506,-19.15157,253.60322,42.77691,-6.87919,76.94213,9.418,914,206,11,28,8010
9,4,5,0,1,75.3,1.57,184,6.3,17.55906,59.54193,75.26121,97.55927,-9.20756,-18.11453,-42.69627,48.50868,196.00447,134.22532,-149.04579,243.92565,-27.96034,308.45746,128.74051,262.65622,80.86112,337.59711,40.22831,14.26046,98.58551,9.54,914,522,12,28,8011
9,1,0,0,1,60.8,1.6,153,3.733,11.84616,34.11895,80.42898,88.16607,8.52631,-20.01173,-28.87072,43.94231,170.16126,48.26694,-137.39015,262.06109,12.32565,322.08019,133.4445,258.56516,102.51371,290.83059,23.23464,8.32141,89.62925,9.76,915,176,16,15,8012
8,4,0,0,1,74.9,1.13,122,4.767,0.94075,47.31041,65.99578,81.20716,8.24076,-22.83786,-23.39234,19.0097,168.7153,81.54143,-129.15326,265.80297,8.63416,322.41823,128.33105,262.34882,50.70082,299.05509,35.14722,0.14983,83.81561,9.76,915,215,21,15,8013
8,1,0,0,1,92.9,1,197,4.868,-4.80077,45.84011,60.73239,76.24163,7.35218,-21.08821,-23.62085,-2.20038,153.19897,80.99105,-134.29992,284.7111,11.45232,307.19005,137.88854,257.00126,4.38317,274.82499,38.32397,-4.2048,77.6896,9.76,915,179,2,15,8014
8,4,-2,0,0,92.8,1.07,165,6.134,-7.88647,66.09992,55.26781,86.52125,4.12147,-26.5184,-32.54791,-20.69913,141.49627,137.4584,-117.94392,276.05251,37.57535,323.36226,123.66199,232.04004,-25.28538,254.65818,51.54274,-7.636,86.43016,9.76,915,246,6,15,8015
9,4,1,0,1,86.7,1.5,181,3.399,27.43388,32.19362,60.71345,73.9944,-0.17788,-21.11099,-22.90363,67.15684,117.57173,41.69207,-127.02181,274.61124,19.89012,315.43006,128.26298,254.19826,135.9944,202.4894,27.20171,23.97072,74.9348,9.76,915,420,27,15,8016
8,1,1,0,1,NA,1.27,227,5.833,-12.16718,53.5321,79.80896,96.8669,13.27315,-17.98769,-38.01742,-13.42617,214.59107,112.65847,-140.42194,273.87666,26.69989,325.25801,133.59059,256.87589,0.15619,365.61259,34.28717,-8.187,97.71799,9.76,915,280,2,15,8017
7,5,1,0,1,66.5,2.53,134,3.198,-33.57073,31.79842,79.15653,91.67273,-4.86079,-22.79373,-33.33487,-83.07321,142.25545,37.68386,-131.77767,250.68662,10.94545,322.23111,164.16692,253.36527,-171.02641,234.25808,20.6387,-23.92232,92.44855,9.76,915,216,22,15,8018
8,6,1,0,1,93.9,1.3,201,5.533,8.37559,56.38073,58.83001,81.91402,-6.49405,-23.74,-28.12788,15.99929,155.12131,109.98478,-122.2198,250.55951,14.46634,310.85238,136.84965,253.54512,26.80503,276.34499,44.45869,7.84359,83.89473,9.367,916,476,15,18,8019
7,4,-2,0,1,60,0.9,146,3.767,-23.26952,37.94364,76.18869,88.23778,-6.55835,-24.25643,-30.05552,-69.73831,155.53205,52.13979,-138.89946,227.7697,-23.40116,312.97828,128.42448,264.99231,-149.95499,260.96342,25.47461,-16.88312,89.61628,9.367,916,531,30,18,8020
7,9,-8,0,1,NA,1.57,238,5.533,-15.89691,54.37882,73.67357,92.93849,-5.578,-21.93138,-35.43674,-71.86615,189.71328,107.48544,-118.33249,273.36476,-3.19671,318.93597,139.15958,262.71424,-145.86197,318.07024,37.02739,-12.49356,96.43115,9.543,916,361,6,7,8021
8,7,2,0,1,86.2,1,200,5.233,3.21965,53.08789,68.42489,86.66403,-11.73934,-23.67738,-30.91593,-13.5354,175.1169,98.00621,-129.48032,268.59477,-24.33651,311.94319,121.79206,278.98196,-47.84214,301.51952,38.93004,2.04262,87.19333,9.075,917,362,8,14,8022
8,8,6,0,1,68.4,1.1,193,3.4,2.90582,30.33477,92.99153,97.85738,3.56419,-18.28403,-28.47762,13.44247,194.34909,41.00333,-139.07856,253.21769,-16.1416,304.58679,115.21161,267.51616,34.51826,343.2654,17.45537,1.56226,99.46576,9.29,917,453,15,14,8023
8,8,1,0,1,78.6,1.3,186,5.599,-13.84796,52.59586,85.19582,101.0763,8.43808,-20.19332,-33.94445,-31.3763,238.36643,106.0931,-146.00758,265.53556,-14.64407,337.32387,120.80032,290.9976,-46.6567,409.7834,32.60568,-8.44329,101.41623,9.29,917,350,1,14,8024
